,re_type,adv_bed,adv_bath,adv_park,pool,elevator,bbq,balcony,leisure,adv_size,district,adv_sale,district_num,am_worship,region,area_worship,density_worship,am_pharma,area_pharma,density_pharma,am_tourism,area_tourism,density_tourism,am_leisure,area_leisure,density_leisure,am_clinic,area_clinic,density_clinic,am_fast_food,area_fast_food,density_fast_food,am_police,area_police,density_police,am_restaurant,area_restaurant,density_restaurant,am_shop_mall,area_shop_mall,density_shop_mall,am_shop_supermarket,area_shop_supermarket,density_shop_supermarket,am_school,area_school,density_school,am_hospital,area_hospital,density_hospital
504,apartment,3.0,1.0,1.0,1,1,0,1,1,89.0,Tirol,475000.0,34,4,Leste,2.9377194954885093,1.3616003863346544,5,2.9377194954885093,1.7020004829183182,3,2.9377194954885093,1.0212002897509906,86,2.9377194954885093,29.274408306195067,6,2.9377194954885093,2.0424005795019813,7,2.9377194954885093,2.382800676085645,2,2.9377194954885093,0.6808001931673272,46,2.9377194954885093,15.658404442848525,2,2.9377194954885093,0.6808001931673272,1,2.9377194954885093,0.3404000965836636,9,2.9377194954885093,3.0636008692529724,11,2.9377194954885093,3.7444010624203
505,apartment,3.0,1.0,1.0,1,1,0,1,1,89.0,Tirol,440000.0,34,4,Leste,2.9377194954885093,1.3616003863346544,5,2.9377194954885093,1.7020004829183182,3,2.9377194954885093,1.0212002897509906,86,2.9377194954885093,29.274408306195067,6,2.9377194954885093,2.0424005795019813,7,2.9377194954885093,2.382800676085645,2,2.9377194954885093,0.6808001931673272,46,2.9377194954885093,15.658404442848525,2,2.9377194954885093,0.6808001931673272,1,2.9377194954885093,0.3404000965836636,9,2.9377194954885093,3.0636008692529724,11,2.9377194954885093,3.7444010624203
506,apartment,3.0,1.0,1.0,1,1,0,1,1,89.0,Tirol,475000.0,34,4,Leste,2.9377194954885093,1.3616003863346544,5,2.9377194954885093,1.7020004829183182,3,2.9377194954885093,1.0212002897509906,86,2.9377194954885093,29.274408306195067,6,2.9377194954885093,2.0424005795019813,7,2.9377194954885093,2.382800676085645,2,2.9377194954885093,0.6808001931673272,46,2.9377194954885093,15.658404442848525,2,2.9377194954885093,0.6808001931673272,1,2.9377194954885093,0.3404000965836636,9,2.9377194954885093,3.0636008692529724,11,2.9377194954885093,3.7444010624203
507,apartment,3.0,5.0,3.0,1,1,1,1,1,145.0,Tirol,980000.0,34,4,Leste,2.9377194954885093,1.3616003863346544,5,2.9377194954885093,1.7020004829183182,3,2.9377194954885093,1.0212002897509906,86,2.9377194954885093,29.274408306195067,6,2.9377194954885093,2.0424005795019813,7,2.9377194954885093,2.382800676085645,2,2.9377194954885093,0.6808001931673272,46,2.9377194954885093,15.658404442848525,2,2.9377194954885093,0.6808001931673272,1,2.9377194954885093,0.3404000965836636,9,2.9377194954885093,3.0636008692529724,11,2.9377194954885093,3.7444010624203
508,apartment,3.0,3.0,2.0,0,0,0,0,0,119.0,Tirol,320000.0,34,4,Leste,2.9377194954885093,1.3616003863346544,5,2.9377194954885093,1.7020004829183182,3,2.9377194954885093,1.0212002897509906,86,2.9377194954885093,29.274408306195067,6,2.9377194954885093,2.0424005795019813,7,2.9377194954885093,2.382800676085645,2,2.9377194954885093,0.6808001931673272,46,2.9377194954885093,15.658404442848525,2,2.9377194954885093,0.6808001931673272,1,2.9377194954885093,0.3404000965836636,9,2.9377194954885093,3.0636008692529724,11,2.9377194954885093,3.7444010624203
509,apartment,3.0,5.0,4.0,1,0,1,1,1,208.0,Tirol,2400000.0,34,4,Leste,2.9377194954885093,1.3616003863346544,5,2.9377194954885093,1.7020004829183182,3,2.9377194954885093,1.0212002897509906,86,2.9377194954885093,29.274408306195067,6,2.9377194954885093,2.0424005795019813,7,2.9377194954885093,2.382800676085645,2,2.9377194954885093,0.6808001931673272,46,2.9377194954885093,15.658404442848525,2,2.9377194954885093,0.6808001931673272,1,2.9377194954885093,0.3404000965836636,9,2.9377194954885093,3.0636008692529724,11,2.9377194954885093,3.7444010624203
510,apartment,6.0,5.0,4.0,0,0,0,0,0,410.0,Tirol,2000000.0,34,4,Leste,2.9377194954885093,1.3616003863346544,5,2.9377194954885093,1.7020004829183182,3,2.9377194954885093,1.0212002897509906,86,2.9377194954885093,29.274408306195067,6,2.9377194954885093,2.0424005795019813,7,2.9377194954885093,2.382800676085645,2,2.9377194954885093,0.6808001931673272,46,2.9377194954885093,15.658404442848525,2,2.9377194954885093,0.6808001931673272,1,2.9377194954885093,0.3404000965836636,9,2.9377194954885093,3.0636008692529724,11,2.9377194954885093,3.7444010624203
511,apartment,4.0,4.0,2.0,0,1,0,0,1,220.0,Tirol,730000.0,34,4,Leste,2.9377194954885093,1.3616003863346544,5,2.9377194954885093,1.7020004829183182,3,2.9377194954885093,1.0212002897509906,86,2.9377194954885093,29.274408306195067,6,2.9377194954885093,2.0424005795019813,7,2.9377194954885093,2.382800676085645,2,2.9377194954885093,0.6808001931673272,46,2.9377194954885093,15.658404442848525,2,2.9377194954885093,0.6808001931673272,1,2.9377194954885093,0.3404000965836636,9,2.9377194954885093,3.0636008692529724,11,2.9377194954885093,3.7444010624203
512,apartment,3.0,4.0,2.0,1,1,1,1,1,116.0,Tirol,690000.0,34,4,Leste,2.9377194954885093,1.3616003863346544,5,2.9377194954885093,1.7020004829183182,3,2.9377194954885093,1.0212002897509906,86,2.9377194954885093,29.274408306195067,6,2.9377194954885093,2.0424005795019813,7,2.9377194954885093,2.382800676085645,2,2.9377194954885093,0.6808001931673272,46,2.9377194954885093,15.658404442848525,2,2.9377194954885093,0.6808001931673272,1,2.9377194954885093,0.3404000965836636,9,2.9377194954885093,3.0636008692529724,11,2.9377194954885093,3.7444010624203
513,apartment,3.0,2.0,2.0,1,1,1,1,1,99.0,Tirol,510000.0,34,4,Leste,2.9377194954885093,1.3616003863346544,5,2.9377194954885093,1.7020004829183182,3,2.9377194954885093,1.0212002897509906,86,2.9377194954885093,29.274408306195067,6,2.9377194954885093,2.0424005795019813,7,2.9377194954885093,2.382800676085645,2,2.9377194954885093,0.6808001931673272,46,2.9377194954885093,15.658404442848525,2,2.9377194954885093,0.6808001931673272,1,2.9377194954885093,0.3404000965836636,9,2.9377194954885093,3.0636008692529724,11,2.9377194954885093,3.7444010624203
514,apartment,3.0,4.0,2.0,0,1,1,1,0,170.0,Tirol,350000.0,34,4,Leste,2.9377194954885093,1.3616003863346544,5,2.9377194954885093,1.7020004829183182,3,2.9377194954885093,1.0212002897509906,86,2.9377194954885093,29.274408306195067,6,2.9377194954885093,2.0424005795019813,7,2.9377194954885093,2.382800676085645,2,2.9377194954885093,0.6808001931673272,46,2.9377194954885093,15.658404442848525,2,2.9377194954885093,0.6808001931673272,1,2.9377194954885093,0.3404000965836636,9,2.9377194954885093,3.0636008692529724,11,2.9377194954885093,3.7444010624203
515,apartment,4.0,1.0,2.0,1,1,1,0,1,209.0,Tirol,550000.0,34,4,Leste,2.9377194954885093,1.3616003863346544,5,2.9377194954885093,1.7020004829183182,3,2.9377194954885093,1.0212002897509906,86,2.9377194954885093,29.274408306195067,6,2.9377194954885093,2.0424005795019813,7,2.9377194954885093,2.382800676085645,2,2.9377194954885093,0.6808001931673272,46,2.9377194954885093,15.658404442848525,2,2.9377194954885093,0.6808001931673272,1,2.9377194954885093,0.3404000965836636,9,2.9377194954885093,3.0636008692529724,11,2.9377194954885093,3.7444010624203
516,apartment,4.0,5.0,3.0,1,1,1,1,1,144.0,Tirol,1029000.0,34,4,Leste,2.9377194954885093,1.3616003863346544,5,2.9377194954885093,1.7020004829183182,3,2.9377194954885093,1.0212002897509906,86,2.9377194954885093,29.274408306195067,6,2.9377194954885093,2.0424005795019813,7,2.9377194954885093,2.382800676085645,2,2.9377194954885093,0.6808001931673272,46,2.9377194954885093,15.658404442848525,2,2.9377194954885093,0.6808001931673272,1,2.9377194954885093,0.3404000965836636,9,2.9377194954885093,3.0636008692529724,11,2.9377194954885093,3.7444010624203
517,apartment,3.0,1.0,2.0,1,1,1,0,1,243.0,Tirol,650000.0,34,4,Leste,2.9377194954885093,1.3616003863346544,5,2.9377194954885093,1.7020004829183182,3,2.9377194954885093,1.0212002897509906,86,2.9377194954885093,29.274408306195067,6,2.9377194954885093,2.0424005795019813,7,2.9377194954885093,2.382800676085645,2,2.9377194954885093,0.6808001931673272,46,2.9377194954885093,15.658404442848525,2,2.9377194954885093,0.6808001931673272,1,2.9377194954885093,0.3404000965836636,9,2.9377194954885093,3.0636008692529724,11,2.9377194954885093,3.7444010624203
518,apartment,4.0,2.0,2.0,1,1,0,1,1,240.0,Tirol,650000.0,34,4,Leste,2.9377194954885093,1.3616003863346544,5,2.9377194954885093,1.7020004829183182,3,2.9377194954885093,1.0212002897509906,86,2.9377194954885093,29.274408306195067,6,2.9377194954885093,2.0424005795019813,7,2.9377194954885093,2.382800676085645,2,2.9377194954885093,0.6808001931673272,46,2.9377194954885093,15.658404442848525,2,2.9377194954885093,0.6808001931673272,1,2.9377194954885093,0.3404000965836636,9,2.9377194954885093,3.0636008692529724,11,2.9377194954885093,3.7444010624203
519,apartment,4.0,1.0,3.0,1,1,1,1,1,262.0,Tirol,850000.0,34,4,Leste,2.9377194954885093,1.3616003863346544,5,2.9377194954885093,1.7020004829183182,3,2.9377194954885093,1.0212002897509906,86,2.9377194954885093,29.274408306195067,6,2.9377194954885093,2.0424005795019813,7,2.9377194954885093,2.382800676085645,2,2.9377194954885093,0.6808001931673272,46,2.9377194954885093,15.658404442848525,2,2.9377194954885093,0.6808001931673272,1,2.9377194954885093,0.3404000965836636,9,2.9377194954885093,3.0636008692529724,11,2.9377194954885093,3.7444010624203
520,apartment,3.0,3.0,2.0,1,1,1,1,1,98.0,Tirol,550000.0,34,4,Leste,2.9377194954885093,1.3616003863346544,5,2.9377194954885093,1.7020004829183182,3,2.9377194954885093,1.0212002897509906,86,2.9377194954885093,29.274408306195067,6,2.9377194954885093,2.0424005795019813,7,2.9377194954885093,2.382800676085645,2,2.9377194954885093,0.6808001931673272,46,2.9377194954885093,15.658404442848525,2,2.9377194954885093,0.6808001931673272,1,2.9377194954885093,0.3404000965836636,9,2.9377194954885093,3.0636008692529724,11,2.9377194954885093,3.7444010624203
521,apartment,3.0,2.0,1.0,1,1,0,1,1,75.0,Tirol,423000.0,34,4,Leste,2.9377194954885093,1.3616003863346544,5,2.9377194954885093,1.7020004829183182,3,2.9377194954885093,1.0212002897509906,86,2.9377194954885093,29.274408306195067,6,2.9377194954885093,2.0424005795019813,7,2.9377194954885093,2.382800676085645,2,2.9377194954885093,0.6808001931673272,46,2.9377194954885093,15.658404442848525,2,2.9377194954885093,0.6808001931673272,1,2.9377194954885093,0.3404000965836636,9,2.9377194954885093,3.0636008692529724,11,2.9377194954885093,3.7444010624203
522,apartment,3.0,5.0,2.0,1,1,1,0,1,116.0,Tirol,670000.0,34,4,Leste,2.9377194954885093,1.3616003863346544,5,2.9377194954885093,1.7020004829183182,3,2.9377194954885093,1.0212002897509906,86,2.9377194954885093,29.274408306195067,6,2.9377194954885093,2.0424005795019813,7,2.9377194954885093,2.382800676085645,2,2.9377194954885093,0.6808001931673272,46,2.9377194954885093,15.658404442848525,2,2.9377194954885093,0.6808001931673272,1,2.9377194954885093,0.3404000965836636,9,2.9377194954885093,3.0636008692529724,11,2.9377194954885093,3.7444010624203
523,apartment,3.0,3.0,2.0,0,0,0,0,0,217.0,Tirol,700000.0,34,4,Leste,2.9377194954885093,1.3616003863346544,5,2.9377194954885093,1.7020004829183182,3,2.9377194954885093,1.0212002897509906,86,2.9377194954885093,29.274408306195067,6,2.9377194954885093,2.0424005795019813,7,2.9377194954885093,2.382800676085645,2,2.9377194954885093,0.6808001931673272,46,2.9377194954885093,15.658404442848525,2,2.9377194954885093,0.6808001931673272,1,2.9377194954885093,0.3404000965836636,9,2.9377194954885093,3.0636008692529724,11,2.9377194954885093,3.7444010624203
524,apartment,2.0,2.0,1.0,1,1,1,1,1,56.0,Tirol,300000.0,34,4,Leste,2.9377194954885093,1.3616003863346544,5,2.9377194954885093,1.7020004829183182,3,2.9377194954885093,1.0212002897509906,86,2.9377194954885093,29.274408306195067,6,2.9377194954885093,2.0424005795019813,7,2.9377194954885093,2.382800676085645,2,2.9377194954885093,0.6808001931673272,46,2.9377194954885093,15.658404442848525,2,2.9377194954885093,0.6808001931673272,1,2.9377194954885093,0.3404000965836636,9,2.9377194954885093,3.0636008692529724,11,2.9377194954885093,3.7444010624203
525,apartment,3.0,3.0,2.0,1,1,1,1,1,100.0,Tirol,439990.0,34,4,Leste,2.9377194954885093,1.3616003863346544,5,2.9377194954885093,1.7020004829183182,3,2.9377194954885093,1.0212002897509906,86,2.9377194954885093,29.274408306195067,6,2.9377194954885093,2.0424005795019813,7,2.9377194954885093,2.382800676085645,2,2.9377194954885093,0.6808001931673272,46,2.9377194954885093,15.658404442848525,2,2.9377194954885093,0.6808001931673272,1,2.9377194954885093,0.3404000965836636,9,2.9377194954885093,3.0636008692529724,11,2.9377194954885093,3.7444010624203
526,apartment,3.0,3.0,2.0,1,1,1,1,1,100.0,Tirol,439990.0,34,4,Leste,2.9377194954885093,1.3616003863346544,5,2.9377194954885093,1.7020004829183182,3,2.9377194954885093,1.0212002897509906,86,2.9377194954885093,29.274408306195067,6,2.9377194954885093,2.0424005795019813,7,2.9377194954885093,2.382800676085645,2,2.9377194954885093,0.6808001931673272,46,2.9377194954885093,15.658404442848525,2,2.9377194954885093,0.6808001931673272,1,2.9377194954885093,0.3404000965836636,9,2.9377194954885093,3.0636008692529724,11,2.9377194954885093,3.7444010624203
527,apartment,3.0,1.0,3.0,1,1,0,1,1,117.0,Tirol,690000.0,34,4,Leste,2.9377194954885093,1.3616003863346544,5,2.9377194954885093,1.7020004829183182,3,2.9377194954885093,1.0212002897509906,86,2.9377194954885093,29.274408306195067,6,2.9377194954885093,2.0424005795019813,7,2.9377194954885093,2.382800676085645,2,2.9377194954885093,0.6808001931673272,46,2.9377194954885093,15.658404442848525,2,2.9377194954885093,0.6808001931673272,1,2.9377194954885093,0.3404000965836636,9,2.9377194954885093,3.0636008692529724,11,2.9377194954885093,3.7444010624203
528,apartment,4.0,5.0,3.0,0,1,0,1,1,235.0,Tirol,1200000.0,34,4,Leste,2.9377194954885093,1.3616003863346544,5,2.9377194954885093,1.7020004829183182,3,2.9377194954885093,1.0212002897509906,86,2.9377194954885093,29.274408306195067,6,2.9377194954885093,2.0424005795019813,7,2.9377194954885093,2.382800676085645,2,2.9377194954885093,0.6808001931673272,46,2.9377194954885093,15.658404442848525,2,2.9377194954885093,0.6808001931673272,1,2.9377194954885093,0.3404000965836636,9,2.9377194954885093,3.0636008692529724,11,2.9377194954885093,3.7444010624203
529,apartment,3.0,3.0,1.0,0,1,1,0,0,98.0,Tirol,380000.0,34,4,Leste,2.9377194954885093,1.3616003863346544,5,2.9377194954885093,1.7020004829183182,3,2.9377194954885093,1.0212002897509906,86,2.9377194954885093,29.274408306195067,6,2.9377194954885093,2.0424005795019813,7,2.9377194954885093,2.382800676085645,2,2.9377194954885093,0.6808001931673272,46,2.9377194954885093,15.658404442848525,2,2.9377194954885093,0.6808001931673272,1,2.9377194954885093,0.3404000965836636,9,2.9377194954885093,3.0636008692529724,11,2.9377194954885093,3.7444010624203
530,apartment,3.0,3.0,1.0,0,1,1,0,1,146.0,Tirol,330000.0,34,4,Leste,2.9377194954885093,1.3616003863346544,5,2.9377194954885093,1.7020004829183182,3,2.9377194954885093,1.0212002897509906,86,2.9377194954885093,29.274408306195067,6,2.9377194954885093,2.0424005795019813,7,2.9377194954885093,2.382800676085645,2,2.9377194954885093,0.6808001931673272,46,2.9377194954885093,15.658404442848525,2,2.9377194954885093,0.6808001931673272,1,2.9377194954885093,0.3404000965836636,9,2.9377194954885093,3.0636008692529724,11,2.9377194954885093,3.7444010624203
531,apartment,3.0,2.0,2.0,1,1,0,0,1,89.0,Tirol,480000.0,34,4,Leste,2.9377194954885093,1.3616003863346544,5,2.9377194954885093,1.7020004829183182,3,2.9377194954885093,1.0212002897509906,86,2.9377194954885093,29.274408306195067,6,2.9377194954885093,2.0424005795019813,7,2.9377194954885093,2.382800676085645,2,2.9377194954885093,0.6808001931673272,46,2.9377194954885093,15.658404442848525,2,2.9377194954885093,0.6808001931673272,1,2.9377194954885093,0.3404000965836636,9,2.9377194954885093,3.0636008692529724,11,2.9377194954885093,3.7444010624203
532,apartment,4.0,5.0,4.0,1,1,1,1,1,208.0,Tirol,1400000.0,34,4,Leste,2.9377194954885093,1.3616003863346544,5,2.9377194954885093,1.7020004829183182,3,2.9377194954885093,1.0212002897509906,86,2.9377194954885093,29.274408306195067,6,2.9377194954885093,2.0424005795019813,7,2.9377194954885093,2.382800676085645,2,2.9377194954885093,0.6808001931673272,46,2.9377194954885093,15.658404442848525,2,2.9377194954885093,0.6808001931673272,1,2.9377194954885093,0.3404000965836636,9,2.9377194954885093,3.0636008692529724,11,2.9377194954885093,3.7444010624203
533,apartment,4.0,6.0,4.0,1,0,1,1,1,281.0,Tirol,1800000.0,34,4,Leste,2.9377194954885093,1.3616003863346544,5,2.9377194954885093,1.7020004829183182,3,2.9377194954885093,1.0212002897509906,86,2.9377194954885093,29.274408306195067,6,2.9377194954885093,2.0424005795019813,7,2.9377194954885093,2.382800676085645,2,2.9377194954885093,0.6808001931673272,46,2.9377194954885093,15.658404442848525,2,2.9377194954885093,0.6808001931673272,1,2.9377194954885093,0.3404000965836636,9,2.9377194954885093,3.0636008692529724,11,2.9377194954885093,3.7444010624203
534,apartment,3.0,3.0,2.0,1,1,0,1,1,90.0,Tirol,530000.0,34,4,Leste,2.9377194954885093,1.3616003863346544,5,2.9377194954885093,1.7020004829183182,3,2.9377194954885093,1.0212002897509906,86,2.9377194954885093,29.274408306195067,6,2.9377194954885093,2.0424005795019813,7,2.9377194954885093,2.382800676085645,2,2.9377194954885093,0.6808001931673272,46,2.9377194954885093,15.658404442848525,2,2.9377194954885093,0.6808001931673272,1,2.9377194954885093,0.3404000965836636,9,2.9377194954885093,3.0636008692529724,11,2.9377194954885093,3.7444010624203
535,apartment,2.0,2.0,2.0,1,1,1,1,1,58.0,Tirol,300000.0,34,4,Leste,2.9377194954885093,1.3616003863346544,5,2.9377194954885093,1.7020004829183182,3,2.9377194954885093,1.0212002897509906,86,2.9377194954885093,29.274408306195067,6,2.9377194954885093,2.0424005795019813,7,2.9377194954885093,2.382800676085645,2,2.9377194954885093,0.6808001931673272,46,2.9377194954885093,15.658404442848525,2,2.9377194954885093,0.6808001931673272,1,2.9377194954885093,0.3404000965836636,9,2.9377194954885093,3.0636008692529724,11,2.9377194954885093,3.7444010624203
536,apartment,3.0,3.0,2.0,1,1,1,0,1,98.0,Tirol,480000.0,34,4,Leste,2.9377194954885093,1.3616003863346544,5,2.9377194954885093,1.7020004829183182,3,2.9377194954885093,1.0212002897509906,86,2.9377194954885093,29.274408306195067,6,2.9377194954885093,2.0424005795019813,7,2.9377194954885093,2.382800676085645,2,2.9377194954885093,0.6808001931673272,46,2.9377194954885093,15.658404442848525,2,2.9377194954885093,0.6808001931673272,1,2.9377194954885093,0.3404000965836636,9,2.9377194954885093,3.0636008692529724,11,2.9377194954885093,3.7444010624203
537,apartment,4.0,5.0,2.0,1,1,1,0,1,186.0,Tirol,750000.0,34,4,Leste,2.9377194954885093,1.3616003863346544,5,2.9377194954885093,1.7020004829183182,3,2.9377194954885093,1.0212002897509906,86,2.9377194954885093,29.274408306195067,6,2.9377194954885093,2.0424005795019813,7,2.9377194954885093,2.382800676085645,2,2.9377194954885093,0.6808001931673272,46,2.9377194954885093,15.658404442848525,2,2.9377194954885093,0.6808001931673272,1,2.9377194954885093,0.3404000965836636,9,2.9377194954885093,3.0636008692529724,11,2.9377194954885093,3.7444010624203
538,apartment,3.0,3.0,3.0,0,0,0,0,0,361.0,Tirol,1530000.0,34,4,Leste,2.9377194954885093,1.3616003863346544,5,2.9377194954885093,1.7020004829183182,3,2.9377194954885093,1.0212002897509906,86,2.9377194954885093,29.274408306195067,6,2.9377194954885093,2.0424005795019813,7,2.9377194954885093,2.382800676085645,2,2.9377194954885093,0.6808001931673272,46,2.9377194954885093,15.658404442848525,2,2.9377194954885093,0.6808001931673272,1,2.9377194954885093,0.3404000965836636,9,2.9377194954885093,3.0636008692529724,11,2.9377194954885093,3.7444010624203
539,apartment,3.0,3.0,2.0,1,1,1,0,1,82.0,Tirol,550000.0,34,4,Leste,2.9377194954885093,1.3616003863346544,5,2.9377194954885093,1.7020004829183182,3,2.9377194954885093,1.0212002897509906,86,2.9377194954885093,29.274408306195067,6,2.9377194954885093,2.0424005795019813,7,2.9377194954885093,2.382800676085645,2,2.9377194954885093,0.6808001931673272,46,2.9377194954885093,15.658404442848525,2,2.9377194954885093,0.6808001931673272,1,2.9377194954885093,0.3404000965836636,9,2.9377194954885093,3.0636008692529724,11,2.9377194954885093,3.7444010624203
540,apartment,4.0,4.0,2.0,1,1,1,1,0,162.0,Tirol,480000.0,34,4,Leste,2.9377194954885093,1.3616003863346544,5,2.9377194954885093,1.7020004829183182,3,2.9377194954885093,1.0212002897509906,86,2.9377194954885093,29.274408306195067,6,2.9377194954885093,2.0424005795019813,7,2.9377194954885093,2.382800676085645,2,2.9377194954885093,0.6808001931673272,46,2.9377194954885093,15.658404442848525,2,2.9377194954885093,0.6808001931673272,1,2.9377194954885093,0.3404000965836636,9,2.9377194954885093,3.0636008692529724,11,2.9377194954885093,3.7444010624203
541,apartment,4.0,5.0,4.0,1,1,1,1,1,208.0,Tirol,1400000.0,34,4,Leste,2.9377194954885093,1.3616003863346544,5,2.9377194954885093,1.7020004829183182,3,2.9377194954885093,1.0212002897509906,86,2.9377194954885093,29.274408306195067,6,2.9377194954885093,2.0424005795019813,7,2.9377194954885093,2.382800676085645,2,2.9377194954885093,0.6808001931673272,46,2.9377194954885093,15.658404442848525,2,2.9377194954885093,0.6808001931673272,1,2.9377194954885093,0.3404000965836636,9,2.9377194954885093,3.0636008692529724,11,2.9377194954885093,3.7444010624203
542,apartment,3.0,1.0,3.0,1,1,1,1,1,122.0,Tirol,490000.0,34,4,Leste,2.9377194954885093,1.3616003863346544,5,2.9377194954885093,1.7020004829183182,3,2.9377194954885093,1.0212002897509906,86,2.9377194954885093,29.274408306195067,6,2.9377194954885093,2.0424005795019813,7,2.9377194954885093,2.382800676085645,2,2.9377194954885093,0.6808001931673272,46,2.9377194954885093,15.658404442848525,2,2.9377194954885093,0.6808001931673272,1,2.9377194954885093,0.3404000965836636,9,2.9377194954885093,3.0636008692529724,11,2.9377194954885093,3.7444010624203
543,apartment,3.0,5.0,3.0,0,1,0,0,0,180.0,Tirol,620000.0,34,4,Leste,2.9377194954885093,1.3616003863346544,5,2.9377194954885093,1.7020004829183182,3,2.9377194954885093,1.0212002897509906,86,2.9377194954885093,29.274408306195067,6,2.9377194954885093,2.0424005795019813,7,2.9377194954885093,2.382800676085645,2,2.9377194954885093,0.6808001931673272,46,2.9377194954885093,15.658404442848525,2,2.9377194954885093,0.6808001931673272,1,2.9377194954885093,0.3404000965836636,9,2.9377194954885093,3.0636008692529724,11,2.9377194954885093,3.7444010624203
544,apartment,4.0,5.0,3.0,1,1,1,1,1,140.0,Tirol,619000.0,34,4,Leste,2.9377194954885093,1.3616003863346544,5,2.9377194954885093,1.7020004829183182,3,2.9377194954885093,1.0212002897509906,86,2.9377194954885093,29.274408306195067,6,2.9377194954885093,2.0424005795019813,7,2.9377194954885093,2.382800676085645,2,2.9377194954885093,0.6808001931673272,46,2.9377194954885093,15.658404442848525,2,2.9377194954885093,0.6808001931673272,1,2.9377194954885093,0.3404000965836636,9,2.9377194954885093,3.0636008692529724,11,2.9377194954885093,3.7444010624203
545,apartment,3.0,3.0,2.0,0,0,0,0,0,125.0,Tirol,290000.0,34,4,Leste,2.9377194954885093,1.3616003863346544,5,2.9377194954885093,1.7020004829183182,3,2.9377194954885093,1.0212002897509906,86,2.9377194954885093,29.274408306195067,6,2.9377194954885093,2.0424005795019813,7,2.9377194954885093,2.382800676085645,2,2.9377194954885093,0.6808001931673272,46,2.9377194954885093,15.658404442848525,2,2.9377194954885093,0.6808001931673272,1,2.9377194954885093,0.3404000965836636,9,2.9377194954885093,3.0636008692529724,11,2.9377194954885093,3.7444010624203
546,apartment,3.0,3.0,1.0,1,1,1,0,1,98.0,Tirol,510000.0,34,4,Leste,2.9377194954885093,1.3616003863346544,5,2.9377194954885093,1.7020004829183182,3,2.9377194954885093,1.0212002897509906,86,2.9377194954885093,29.274408306195067,6,2.9377194954885093,2.0424005795019813,7,2.9377194954885093,2.382800676085645,2,2.9377194954885093,0.6808001931673272,46,2.9377194954885093,15.658404442848525,2,2.9377194954885093,0.6808001931673272,1,2.9377194954885093,0.3404000965836636,9,2.9377194954885093,3.0636008692529724,11,2.9377194954885093,3.7444010624203
547,apartment,3.0,2.0,2.0,1,0,1,0,1,80.0,Tirol,380000.0,34,4,Leste,2.9377194954885093,1.3616003863346544,5,2.9377194954885093,1.7020004829183182,3,2.9377194954885093,1.0212002897509906,86,2.9377194954885093,29.274408306195067,6,2.9377194954885093,2.0424005795019813,7,2.9377194954885093,2.382800676085645,2,2.9377194954885093,0.6808001931673272,46,2.9377194954885093,15.658404442848525,2,2.9377194954885093,0.6808001931673272,1,2.9377194954885093,0.3404000965836636,9,2.9377194954885093,3.0636008692529724,11,2.9377194954885093,3.7444010624203
548,apartment,3.0,4.0,2.0,1,1,1,0,1,130.0,Tirol,870000.0,34,4,Leste,2.9377194954885093,1.3616003863346544,5,2.9377194954885093,1.7020004829183182,3,2.9377194954885093,1.0212002897509906,86,2.9377194954885093,29.274408306195067,6,2.9377194954885093,2.0424005795019813,7,2.9377194954885093,2.382800676085645,2,2.9377194954885093,0.6808001931673272,46,2.9377194954885093,15.658404442848525,2,2.9377194954885093,0.6808001931673272,1,2.9377194954885093,0.3404000965836636,9,2.9377194954885093,3.0636008692529724,11,2.9377194954885093,3.7444010624203
549,apartment,3.0,2.0,2.0,1,0,1,0,1,150.0,Tirol,750000.0,34,4,Leste,2.9377194954885093,1.3616003863346544,5,2.9377194954885093,1.7020004829183182,3,2.9377194954885093,1.0212002897509906,86,2.9377194954885093,29.274408306195067,6,2.9377194954885093,2.0424005795019813,7,2.9377194954885093,2.382800676085645,2,2.9377194954885093,0.6808001931673272,46,2.9377194954885093,15.658404442848525,2,2.9377194954885093,0.6808001931673272,1,2.9377194954885093,0.3404000965836636,9,2.9377194954885093,3.0636008692529724,11,2.9377194954885093,3.7444010624203
550,apartment,4.0,1.0,3.0,1,1,1,1,1,349.0,Tirol,1750000.0,34,4,Leste,2.9377194954885093,1.3616003863346544,5,2.9377194954885093,1.7020004829183182,3,2.9377194954885093,1.0212002897509906,86,2.9377194954885093,29.274408306195067,6,2.9377194954885093,2.0424005795019813,7,2.9377194954885093,2.382800676085645,2,2.9377194954885093,0.6808001931673272,46,2.9377194954885093,15.658404442848525,2,2.9377194954885093,0.6808001931673272,1,2.9377194954885093,0.3404000965836636,9,2.9377194954885093,3.0636008692529724,11,2.9377194954885093,3.7444010624203
551,apartment,3.0,3.0,2.0,1,1,1,0,1,98.0,Tirol,550000.0,34,4,Leste,2.9377194954885093,1.3616003863346544,5,2.9377194954885093,1.7020004829183182,3,2.9377194954885093,1.0212002897509906,86,2.9377194954885093,29.274408306195067,6,2.9377194954885093,2.0424005795019813,7,2.9377194954885093,2.382800676085645,2,2.9377194954885093,0.6808001931673272,46,2.9377194954885093,15.658404442848525,2,2.9377194954885093,0.6808001931673272,1,2.9377194954885093,0.3404000965836636,9,2.9377194954885093,3.0636008692529724,11,2.9377194954885093,3.7444010624203
