,tag,bairro,count,REG_ADM,area,density
359,shop_supermarket,Dix-Sept Rosado,0,Oeste,0.8945426611849765,0.0
360,shop_supermarket,Felipe Camarão,2,Oeste,5.422818204774316,0.36881192112233735
361,shop_supermarket,Guarapes,0,Oeste,6.981796408221646,0.0
362,shop_supermarket,Igapó,1,Norte,1.7961583449065368,0.5567437875595734
363,shop_supermarket,Lagoa Azul,0,Norte,9.523752054212096,0.0
364,shop_supermarket,Lagoa Nova,2,Sul,6.264427860715066,0.3192629948765514
365,shop_supermarket,Lagoa Seca,0,Leste,0.49847829810883376,0.0
366,shop_supermarket,Mãe Luiza,0,Leste,0.7808093519276514,0.0
367,shop_supermarket,N. S. Apresentação,0,Norte,8.359996458807668,0.0
368,shop_supermarket,N. Sra. do Nazaré,0,Oeste,1.174982498465845,0.0
369,shop_supermarket,Neópolis,2,Sul,2.6287055158952892,0.7608307541131463
370,shop_supermarket,Nova Descoberta,1,Sul,1.2959380067857247,0.7716418491963742
371,shop_supermarket,Pajuçara,2,Norte,6.250138148913146,0.31999292693198883
372,shop_supermarket,Parque das Dunas,0,Sul,9.824446055169469,0.0
373,shop_supermarket,Petropólis,1,Leste,0.6399234277218987,1.5626869664077767
374,shop_supermarket,Pitimbu,4,Sul,6.075760421672488,0.6583538063370364
375,shop_supermarket,Planalto,1,Oeste,3.7847053271180475,0.26422136297767557
376,shop_supermarket,Ponta Negra,2,Sul,11.27862552667373,0.1773265718655202
377,shop_supermarket,Potengi,3,Norte,6.52548282021391,0.4597360965700401
378,shop_supermarket,Praia do Meio,0,Leste,0.39912132497084085,0.0
379,shop_supermarket,Quintas,1,Oeste,2.027817307910962,0.4931410714854735
380,shop_supermarket,Redinha,0,Norte,7.170319431390413,0.0
381,shop_supermarket,Ribeira,0,Leste,0.7701308835145091,0.0
382,shop_supermarket,Rocas,0,Leste,0.5386164473659117,0.0
383,shop_supermarket,Santos Reis,0,Leste,1.8120202788320696,0.0
384,shop_supermarket,Tirol,1,Leste,2.9377194954885093,0.3404000965836636
385,tourism_*,Alecrim,2,Leste,2.8126630564480646,0.7110698863893332
386,tourism_*,Areia Preta,3,Leste,0.2624931585903798,11.428869293624127
387,tourism_*,Barro Vermelho,0,Leste,0.773459952408173,0.0
388,tourism_*,Bom Pastor,0,Oeste,2.8237542657802215,0.0
389,tourism_*,Candelária,9,Sul,6.213090490268191,1.4485544696471193
390,tourism_*,Capim Macio,6,Sul,3.536322749587128,1.6966777143575231
391,tourism_*,Cidade Alta,6,Leste,0.9498325820890022,6.316902697530102
392,tourism_*,Cidade Nova,0,Oeste,2.138739680894446,0.0
393,tourism_*,Cidade da Esperança,2,Oeste,1.4921251057655043,1.340370182280353
394,tourism_*,Dix-Sept Rosado,0,Oeste,0.8945426611849765,0.0
395,tourism_*,Felipe Camarão,0,Oeste,5.422818204774316,0.0
396,tourism_*,Guarapes,0,Oeste,6.981796408221646,0.0
397,tourism_*,Igapó,0,Norte,1.7961583449065368,0.0
398,tourism_*,Lagoa Azul,0,Norte,9.523752054212096,0.0
399,tourism_*,Lagoa Nova,7,Sul,6.264427860715066,1.1174204820679299
400,tourism_*,Lagoa Seca,0,Leste,0.49847829810883376,0.0
401,tourism_*,Mãe Luiza,1,Leste,0.7808093519276514,1.280722365237063
402,tourism_*,N. S. Apresentação,0,Norte,8.359996458807668,0.0
403,tourism_*,N. Sra. do Nazaré,0,Oeste,1.174982498465845,0.0
404,tourism_*,Neópolis,3,Sul,2.6287055158952892,1.1412461311697193
405,tourism_*,Nova Descoberta,0,Sul,1.2959380067857247,0.0
406,tourism_*,Pajuçara,1,Norte,6.250138148913146,0.15999646346599442
407,tourism_*,Parque das Dunas,11,Sul,9.824446055169469,1.119656002814731
408,tourism_*,Petropólis,2,Leste,0.6399234277218987,3.1253739328155534
409,tourism_*,Pitimbu,0,Sul,6.075760421672488,0.0
410,tourism_*,Planalto,0,Oeste,3.7847053271180475,0.0
411,tourism_*,Ponta Negra,100,Sul,11.27862552667373,8.86632859327601
412,tourism_*,Potengi,1,Norte,6.52548282021391,0.1532453655233467
413,tourism_*,Praia do Meio,4,Leste,0.39912132497084085,10.022015236325029
414,tourism_*,Quintas,0,Oeste,2.027817307910962,0.0
415,tourism_*,Redinha,1,Norte,7.170319431390413,0.13946380068120448
416,tourism_*,Ribeira,1,Leste,0.7701308835145091,1.2984805848019991
417,tourism_*,Rocas,0,Leste,0.5386164473659117,0.0
418,tourism_*,Santos Reis,2,Leste,1.8120202788320696,1.1037404069722068
419,tourism_*,Tirol,3,Leste,2.9377194954885093,1.0212002897509906
