re_type,adv_bed,adv_bath,adv_park,pool,balcony,leisure,secondfloor,adv_size,district,adv_sale
house,4.0,4.0,1.0,False,False,False,False,321.0,Neopolis,450000
house,3.0,1.0,1.0,False,False,False,False,495.0,Tirol,600000
house,3.0,4.0,4.0,True,False,True,False,300.0,Capim Macio,500000
house,3.0,1.0,2.0,False,False,True,False,140.0,Neopolis,270000
house,3.0,2.0,2.0,False,False,False,False,300.0,Lagoa Nova,380000
house,2.0,2.0,1.0,False,False,False,False,78.0,Candelaria,303136
house,5.0,5.0,3.0,False,False,False,False,248.0,Ponta Negra,799000
house,3.0,2.0,2.0,False,False,False,False,200.0,POTILANDIA,500000
house,4.0,4.0,2.0,True,False,False,False,214.0,Capim Macio,525000
house,3.0,1.0,2.0,False,False,False,False,146.0,Capim Macio,420000
house,3.0,1.0,2.0,False,False,True,False,354.0,Candelaria,250000
house,4.0,1.0,2.0,True,False,True,False,315.0,Ponta Negra,1500000
house,4.0,3.0,6.0,True,False,True,False,460.0,Lagoa Nova,2300000
house,5.0,1.0,3.0,True,False,True,False,228.0,Candelaria,720000
house,3.0,1.0,2.0,False,False,True,False,200.0,Lagoa Nova,380000
house,5.0,3.0,7.0,False,False,False,False,300.0,Ponta Negra,350000
house,4.0,2.0,1.0,False,False,False,False,200.0,Planalto,200000
house,4.0,6.0,3.0,False,False,True,False,240.0,Capim Macio,495000
house,3.0,1.0,3.0,False,False,True,False,160.0,Pitimbu,280000
house,4.0,2.0,6.0,False,False,False,False,140.0,Planalto,150000
house,3.0,5.0,5.0,True,False,True,False,230.0,Capim Macio,620000
house,4.0,1.0,6.0,True,False,True,False,587.0,Candelaria,900000
house,5.0,5.0,3.0,True,False,False,False,298.0,Capim Macio,600000
house,3.0,3.0,4.0,False,False,False,False,263.0,Lagoa Nova,350000
house,3.0,1.0,7.0,False,False,False,False,400.0,Candelaria,600000
house,4.0,1.0,2.0,False,False,True,False,180.0,Alecrim,270000
house,3.0,1.0,4.0,True,False,False,False,320.0,Candelaria,550000
house,3.0,1.0,1.0,False,False,False,False,108.0,Lagoa Nova,250000
house,3.0,2.0,3.0,False,False,True,False,358.0,Ponta Negra,990000
house,4.0,1.0,6.0,False,False,True,False,463.0,Capim Macio,1199000
house,3.0,1.0,1.0,True,False,True,False,179.0,Capim Macio,400000
house,6.0,5.0,3.0,False,False,False,False,340.0,Ponta Negra,524900
house,4.0,1.0,3.0,True,False,True,False,208.0,Pitimbu,750000
house,4.0,1.0,4.0,False,False,False,False,210.0,Capim Macio,550000
house,3.0,5.0,3.0,False,True,True,False,260.0,Capim Macio,590000
house,3.0,1.0,2.0,False,False,False,False,240.0,Lagoa Nova,290000
house,3.0,1.0,2.0,True,False,False,False,472.0,Barro Vermelho,480000
house,4.0,1.0,6.0,False,False,False,False,500.0,Candelaria,1300000
house,3.0,1.0,1.0,False,False,False,False,150.0,Quintas,200000
house,3.0,1.0,3.0,False,False,False,False,157.0,Lagoa Seca,295000
house,4.0,3.0,7.0,False,False,True,False,617.0,Lagoa Nova,1399000
house,12.0,12.0,5.0,False,False,False,False,485.0,Ponta Negra,2000000
house,3.0,3.0,3.0,False,False,False,False,180.0,Lagoa Nova,379000
house,4.0,1.0,4.0,False,False,True,False,241.0,Capim Macio,495000
house,3.0,1.0,2.0,False,False,True,False,217.0,Pitimbu,280000
house,4.0,3.0,3.0,False,True,True,False,160.0,Pitimbu,250000
house,4.0,3.0,6.0,True,True,True,False,500.0,Lagoa Nova,750000
house,3.0,1.0,4.0,False,False,True,False,172.0,Capim Macio,575000
house,3.0,1.0,2.0,True,False,True,False,194.0,Lagoa Nova,490000
house,4.0,2.0,3.0,False,False,True,False,700.0,Candelaria,1000000
house,3.0,3.0,2.0,False,False,False,False,300.0,Lagoa Nova,380000
house,3.0,1.0,2.0,False,False,True,False,320.0,Lagoa Nova,520000
house,4.0,6.0,3.0,False,False,True,False,240.0,Capim Macio,495000
house,3.0,2.0,1.0,False,False,True,False,240.0,Candelaria,270000
house,4.0,3.0,2.0,False,False,False,False,250.0,Lagoa Nova,500000
house,3.0,1.0,3.0,False,False,False,False,120.0,Candelaria,950000
house,2.0,1.0,3.0,False,False,False,False,150.0,Pitimbu,200000
house,6.0,2.0,10.0,True,True,True,False,480.0,Redinha,460000
house,2.0,1.0,2.0,False,False,False,False,113.0,Ponta Negra,250000
house,3.0,1.0,2.0,False,False,True,False,280.0,Pitimbu,280000
house,2.0,1.0,3.0,True,False,True,False,62.0,Pajucara,100000
house,3.0,4.0,2.0,False,False,True,False,200.0,Lagoa Nova,430000
house,3.0,3.0,5.0,False,False,True,False,184.0,Ponta Negra,350000
house,3.0,2.0,4.0,False,False,True,False,253.0,Capim Macio,560000
house,3.0,1.0,2.0,False,False,True,False,80.0,Lagoa Nova,270000
house,3.0,1.0,2.0,True,False,True,False,280.0,Pitimbu,380000
house,3.0,1.0,2.0,False,False,False,False,516.0,Ponta Negra,380000
house,4.0,1.0,6.0,False,False,True,False,365.0,Candelaria,600000
house,4.0,1.0,4.0,False,False,True,False,400.0,Candelaria,480000
house,5.0,4.0,6.0,True,False,True,False,435.0,Capim Macio,550000
house,4.0,4.0,3.0,False,False,True,False,150.0,Nova Descoberta,450000
house,3.0,1.0,5.0,False,False,True,False,200.0,Capim Macio,460000
house,6.0,5.0,4.0,True,False,True,False,424.0,Capim Macio,850000
house,3.0,1.0,2.0,False,False,True,False,185.0,Pitimbu,300000
house,3.0,3.0,5.0,False,False,True,False,151.0,PARNAMIRIM,330000
house,3.0,1.0,2.0,False,False,False,False,142.0,Lagoa Nova,240000
house,5.0,6.0,5.0,False,False,True,False,230.0,Ponta Negra,650000
house,4.0,2.0,3.0,True,False,True,False,600.0,San Vale,780000
house,3.0,1.0,1.0,True,False,True,False,170.0,PARNAMIRIM,370000
house,3.0,3.0,3.0,False,False,False,False,464.0,Candelaria,700000
house,3.0,1.0,1.0,True,False,True,False,130.0,PARNAMIRIM,360000
house,5.0,1.0,6.0,False,False,False,False,500.0,Capim Macio,950000
house,5.0,6.0,4.0,True,True,True,False,350.0,Capim Macio,500000
house,4.0,1.0,3.0,False,False,True,False,400.0,Barro Vermelho,690000
house,3.0,1.0,2.0,False,False,True,False,228.0,Lagoa Nova,500000
house,3.0,1.0,2.0,False,False,False,False,150.0,Candelaria,230000
house,1.0,1.0,3.0,False,False,True,False,360.0,Pitimbu,155000
house,4.0,4.0,4.0,True,True,True,False,424.0,Capim Macio,850000
house,3.0,2.0,3.0,False,False,False,False,170.0,Candelaria,345000
house,3.0,2.0,2.0,False,False,True,False,360.0,Capim Macio,429000
house,6.0,5.0,1.0,False,False,True,False,250.0,Igapo,340000
house,4.0,4.0,3.0,True,False,True,False,464.0,Candelaria,700000
house,3.0,2.0,3.0,False,False,False,False,130.0,Pitimbu,270000
house,5.0,6.0,10.0,True,False,True,False,430.0,Candelaria,970000
house,3.0,1.0,2.0,False,False,True,False,320.0,Capim Macio,700000
house,3.0,2.0,3.0,False,False,True,False,200.0,Nova Descoberta,450000
house,3.0,1.0,2.0,False,False,True,False,250.0,Pitimbu,159990
house,3.0,1.0,1.0,False,False,False,False,250.0,Candelaria,320000
house,3.0,1.0,1.0,True,False,True,False,450.0,Capim Macio,600000
house,5.0,1.0,8.0,False,False,True,False,240.0,Pitimbu,400000
house,3.0,3.0,1.0,False,False,False,False,270.0,Tirol,690000
house,3.0,1.0,2.0,False,False,True,False,138.0,Candelaria,290000
house,4.0,1.0,2.0,False,False,False,False,138.0,Pitimbu,310000
house,5.0,5.0,18.0,True,True,True,False,550.0,Ponta Negra,2200000
house,5.0,2.0,1.0,False,False,True,False,216.0,Candelaria,300000
house,3.0,1.0,2.0,False,False,True,False,210.0,Candelaria,400000
house,4.0,1.0,4.0,False,False,True,False,235.0,Ponta Negra,450000
house,3.0,1.0,3.0,True,False,True,False,90.0,Pitimbu,260000
house,3.0,1.0,1.0,False,False,True,False,300.0,Ponta Negra,500000
house,3.0,2.0,2.0,False,False,True,False,195.0,Ponta Negra,400000
house,3.0,1.0,2.0,False,False,True,False,137.0,Candelaria,260000
house,4.0,1.0,2.0,False,False,True,False,214.0,Neopolis,410000
house,3.0,1.0,3.0,False,False,False,False,50.0,Cidade da Esperanca,200000
house,3.0,1.0,2.0,True,False,True,False,250.0,Capim Macio,530000
house,8.0,2.0,4.0,False,False,True,False,300.0,Ponta Negra,680000
house,3.0,5.0,6.0,False,True,True,False,358.0,Ponta Negra,680000
house,3.0,2.0,2.0,False,False,True,False,141.0,Neopolis,300000
house,3.0,1.0,1.0,False,True,True,False,110.0,Pajucara,200000
house,4.0,1.0,5.0,True,False,True,False,432.0,Lagoa Nova,1200000
house,4.0,1.0,3.0,False,False,False,False,277.0,Ponta Negra,550000
house,7.0,2.0,8.0,False,False,True,False,500.0,Capim Macio,950000
house,4.0,3.0,3.0,False,False,False,False,160.0,Pitimbu,250000
house,3.0,1.0,2.0,False,True,False,False,354.0,Lagoa Nova,1100000
house,4.0,4.0,7.0,False,False,True,False,227.0,Candelaria,350000
house,3.0,1.0,4.0,True,False,True,False,375.0,Capim Macio,620000
house,3.0,3.0,1.0,True,False,True,False,250.0,Redinha,490000
house,4.0,1.0,6.0,False,False,True,False,450.0,Capim Macio,680000
house,4.0,1.0,6.0,True,False,True,False,650.0,PARNAMIRIM,4700000
house,2.0,1.0,3.0,False,False,False,False,154.0,Candelaria,270000
house,2.0,1.0,1.0,False,False,True,False,175.0,Barro Vermelho,200000
house,4.0,1.0,5.0,True,False,True,False,680.0,Cidade Jardim,1800000
house,2.0,1.0,2.0,False,False,True,False,60.0,Planalto,140000
house,2.0,1.0,2.0,False,False,False,False,70.0,Pitimbu,240000
house,5.0,1.0,2.0,False,False,False,False,460.0,Capim Macio,800000
house,3.0,1.0,3.0,False,False,True,False,220.0,Capim Macio,350000
house,20.0,1.0,80.0,False,False,False,False,450.0,Ponta Negra,1400000
house,3.0,1.0,4.0,False,False,True,False,200.0,Capim Macio,500000
house,4.0,2.0,2.0,False,False,True,False,275.0,Ponta Negra,590000
house,3.0,1.0,4.0,False,False,False,False,320.0,Capim Macio,800000
house,4.0,1.0,4.0,True,False,True,False,302.0,Lagoa Nova,630000
house,3.0,2.0,1.0,False,False,True,False,200.0,Candelaria,280000
house,4.0,1.0,4.0,False,False,True,False,398.0,Capim Macio,900000
house,3.0,4.0,2.0,False,False,False,False,322.0,Lagoa Nova,525000
house,12.0,1.0,3.0,False,False,False,False,400.0,Cidade Alta,280000
house,5.0,1.0,1.0,False,False,False,False,112.0,Alecrim,260000
house,3.0,2.0,2.0,False,False,True,False,117.0,Ponta Negra,300000
house,3.0,1.0,1.0,False,False,False,False,235.0,Tirol,890000
house,3.0,3.0,2.0,True,False,True,False,330.0,Ponta Negra,550000
house,2.0,2.0,1.0,False,False,False,False,600.0,Quintas,800000
house,4.0,1.0,4.0,False,False,True,False,350.0,Capim Macio,799000
house,3.0,1.0,2.0,False,False,False,False,280.0,Alecrim,430000
house,3.0,1.0,3.0,True,False,True,False,314.0,Candelaria,790000
house,3.0,2.0,4.0,False,False,False,False,159.0,Lagoa Nova,350000
house,2.0,1.0,6.0,False,False,True,False,320.0,Pitimbu,319000
house,3.0,2.0,6.0,False,False,True,False,245.0,Capim Macio,380000
house,3.0,1.0,2.0,True,False,False,False,260.0,Pitimbu,280000
house,3.0,1.0,2.0,False,False,False,False,120.0,Lagoa Nova,450000
house,4.0,1.0,4.0,False,False,True,False,800.0,Capim Macio,750000
house,4.0,2.0,2.0,False,False,False,False,480.0,Barro Vermelho,450000
house,3.0,2.0,2.0,False,False,False,False,480.0,Capim Macio,750000
house,4.0,3.0,2.0,False,False,True,False,319.0,Ponta Negra,690000
house,4.0,4.0,2.0,False,False,True,False,217.0,Candelaria,250000
house,6.0,2.0,8.0,True,False,True,False,630.0,Cidade Jardim,1600000
house,3.0,1.0,2.0,True,False,True,False,300.0,Capim Macio,850000
house,3.0,1.0,2.0,False,False,False,False,180.0,Cidade Verde,320000
house,10.0,10.0,1.0,False,False,False,False,450.0,Ponta Negra,850000
house,4.0,1.0,4.0,False,False,False,False,369.0,Ponta Negra,700000
house,3.0,2.0,13.0,False,False,True,False,180.0,Tirol,300000
house,2.0,1.0,1.0,False,False,True,False,90.0,Lagoa Nova,180000
house,2.0,1.0,2.0,False,False,True,False,117.0,Ponta Negra,350000
house,6.0,1.0,8.0,False,False,True,False,616.0,Cidade Jardim,2000000
house,3.0,1.0,2.0,False,False,True,False,277.0,Capim Macio,750000
house,2.0,2.0,4.0,True,False,True,False,290.0,Ponta Negra,400000
house,3.0,2.0,2.0,True,False,True,False,117.0,PARNAMIRIM,235000
house,4.0,1.0,2.0,False,False,True,False,300.0,Lagoa Nova,380000
house,3.0,1.0,5.0,False,False,True,False,693.0,Ponta Negra,650000
house,6.0,1.0,1.0,False,False,False,False,260.0,PARNAMIRIM,750000
house,4.0,1.0,5.0,True,False,True,False,670.0,Ponta Negra,2300000
house,3.0,1.0,1.0,True,False,True,False,422.0,Lagoa Nova,1000000
house,6.0,1.0,9.0,False,False,True,False,560.0,Capim Macio,2300000
house,3.0,1.0,2.0,True,False,True,False,280.0,San Vale,550000
house,4.0,1.0,2.0,False,False,True,False,195.0,Lagoa Nova,430000
house,3.0,1.0,4.0,True,False,True,False,300.0,Lagoa Nova,550000
house,3.0,3.0,2.0,False,False,False,False,241.0,Tirol,750000
house,4.0,1.0,1.0,False,False,False,False,235.0,Lagoa Nova,450000
house,5.0,2.0,3.0,False,False,True,False,320.0,Lagoa Nova,350000
house,3.0,1.0,5.0,True,False,False,False,393.0,PARNAMIRIM,450000
house,3.0,4.0,4.0,False,False,False,False,220.0,Lagoa Nova,445000
house,3.0,3.0,2.0,False,False,False,False,240.0,Candelaria,330000
house,3.0,4.0,4.0,False,False,False,False,230.0,Lagoa Nova,350000
house,3.0,1.0,3.0,False,False,True,False,157.0,Ponta Negra,360000
house,3.0,2.0,1.0,False,False,False,False,117.0,Alecrim,200000
house,3.0,1.0,4.0,True,False,True,False,290.0,Cidade Jardim,600000
house,3.0,2.0,1.0,False,False,True,False,180.0,Alecrim,250000
house,4.0,1.0,1.0,False,False,False,False,134.0,Cidade Alta,160000
house,4.0,1.0,1.0,False,False,False,False,360.0,Ponta Negra,1850000
house,3.0,1.0,2.0,True,False,True,False,200.0,Capim Macio,360000
house,3.0,1.0,6.0,False,False,False,False,180.0,Capim Macio,490000
house,3.0,4.0,10.0,False,False,False,False,357.0,Ponta Negra,760000
house,2.0,2.0,2.0,False,False,False,False,101.0,Cidade da Esperanca,160000
house,3.0,2.0,1.0,False,False,True,False,125.0,Alecrim,590000
house,3.0,1.0,4.0,False,False,True,False,200.0,Lagoa Nova,450000
house,4.0,2.0,3.0,False,False,True,False,287.0,Ponta Negra,550000
house,4.0,1.0,5.0,False,False,False,False,350.0,Capim Macio,600000
house,3.0,1.0,4.0,True,False,True,False,550.0,Candelaria,950000
house,6.0,6.0,5.0,False,False,False,False,1150.0,Ponta Negra,790000
house,3.0,1.0,2.0,False,False,True,False,220.0,Lagoa Nova,370000
house,4.0,1.0,1.0,False,False,True,False,126.0,Lagoa Nova,700000
house,3.0,1.0,2.0,False,False,True,False,156.0,Barro Vermelho,450000
house,3.0,1.0,3.0,False,False,True,False,300.0,Pitimbu,600000
house,4.0,1.0,6.0,False,False,True,False,330.0,Cidade Jardim,600000
house,3.0,4.0,5.0,False,False,False,False,156.0,Ponta Negra,750000
house,4.0,4.0,2.0,False,False,False,False,175.0,Capim Macio,620000
house,3.0,4.0,4.0,False,False,True,False,450.0,Capim Macio,500000
house,3.0,1.0,11.0,False,False,False,False,232.0,Capim Macio,520000
house,3.0,1.0,4.0,False,False,True,False,196.0,Pitimbu,240000
house,4.0,4.0,2.0,True,False,True,False,250.0,Pitimbu,300000
house,3.0,1.0,4.0,False,False,True,False,250.0,Lagoa Nova,480000
house,3.0,1.0,1.0,True,False,True,False,61.0,Planalto,162000
house,4.0,1.0,6.0,False,False,True,False,354.0,Ponta Negra,750000
house,5.0,2.0,30.0,True,False,True,False,900.0,San Vale,3500000
house,4.0,1.0,2.0,False,False,False,False,321.0,Neopolis,500000
house,5.0,1.0,2.0,False,False,True,False,700.0,Ponta Negra,600000
house,3.0,1.0,3.0,False,False,True,False,230.0,Lagoa Nova,415000
house,4.0,1.0,8.0,False,False,True,False,386.0,Capim Macio,1300000
house,3.0,1.0,3.0,False,False,False,False,300.0,Lagoa Nova,380000
house,2.0,2.0,1.0,True,False,True,False,98.0,Pajucara,70000
house,3.0,1.0,5.0,False,False,False,False,189.0,Pitimbu,180000
house,3.0,1.0,2.0,False,False,False,False,200.0,PARNAMIRIM,290000
house,2.0,1.0,2.0,False,False,False,False,90.0,Cidade da Esperanca,160000
house,4.0,3.0,5.0,True,False,True,False,300.0,Lagoa Nova,1400000
house,5.0,2.0,3.0,False,False,False,False,723.0,Ponta Negra,3000000
house,3.0,1.0,6.0,False,False,True,False,156.0,Lagoa Nova,500000
house,2.0,1.0,1.0,False,False,False,False,181.0,Ponta Negra,289000
house,3.0,1.0,4.0,False,False,True,False,185.0,Capim Macio,450000
house,7.0,7.0,4.0,False,False,True,False,437.0,Ponta Negra,985000
house,4.0,1.0,4.0,True,False,True,False,414.0,Lagoa Nova,800000
house,4.0,1.0,2.0,False,False,True,False,240.0,Candelaria,350000
house,3.0,2.0,1.0,False,False,False,False,360.0,Lagoa Nova,700000
house,3.0,1.0,2.0,False,False,False,False,260.0,Capim Macio,530000
house,4.0,2.0,4.0,False,False,True,False,350.0,Capim Macio,850000
house,2.0,1.0,2.0,False,False,False,False,193.0,Tirol,500000
house,3.0,1.0,3.0,False,False,False,False,308.0,Ponta Negra,329000
house,3.0,2.0,2.0,False,False,True,False,69.0,Ponta Negra,450000
house,4.0,5.0,1.0,False,False,True,False,300.0,Ponta Negra,350000
house,4.0,3.0,3.0,False,False,False,False,177.0,Lagoa Nova,380000
house,4.0,1.0,2.0,True,False,True,False,240.0,Capim Macio,550000
house,3.0,4.0,8.0,False,False,False,False,270.0,Pitimbu,600000
house,1.0,1.0,1.0,True,False,True,False,380.0,Candelaria,650000
house,4.0,3.0,1.0,True,False,True,False,1610.0,Ponta Negra,3750000
house,2.0,1.0,4.0,False,False,True,False,180.0,Ponta Negra,390000
house,4.0,1.0,2.0,True,False,True,False,450.0,Capim Macio,650000
house,3.0,1.0,1.0,False,False,True,False,250.0,Lagoa Nova,490000
house,3.0,1.0,2.0,False,False,False,False,240.0,Lagoa Nova,650000
house,4.0,2.0,4.0,False,False,True,False,298.0,Ponta Negra,1490000
house,3.0,1.0,2.0,False,False,False,False,240.0,Lagoa Nova,650000
house,4.0,2.0,4.0,False,False,True,False,298.0,Ponta Negra,1490000
house,3.0,1.0,1.0,False,False,False,False,260.0,Cidade Jardim,590000
house,3.0,1.0,10.0,False,False,False,False,180.0,Ponta Negra,550000
house,4.0,1.0,2.0,True,False,True,False,350.0,Ponta Negra,1400000
house,5.0,2.0,4.0,False,False,True,False,210.0,Alecrim,299000
house,3.0,1.0,5.0,False,False,False,False,380.0,Lagoa Nova,400000
house,3.0,1.0,2.0,False,False,False,False,350.0,Ponta Negra,670000
house,2.0,1.0,1.0,False,False,True,False,67.0,Lagoa Nova,150000
house,3.0,1.0,2.0,False,False,False,False,227.0,Ponta Negra,480000
house,2.0,1.0,5.0,False,False,False,False,75.0,Pitimbu,180000
house,3.0,1.0,6.0,True,False,True,False,220.0,Capim Macio,640000
house,3.0,1.0,4.0,False,False,False,False,169.0,Neopolis,480000
house,4.0,1.0,4.0,True,False,True,False,250.0,Capim Macio,700000
house,19.0,19.0,8.0,False,False,False,False,497.0,Ponta Negra,1500000
house,3.0,1.0,3.0,True,False,True,False,256.0,Lagoa Nova,600000
house,3.0,3.0,2.0,False,True,False,False,240.0,Ponta Negra,500000
house,3.0,3.0,3.0,False,False,False,False,240.0,Barro Vermelho,495000
house,4.0,3.0,8.0,False,False,False,False,324.0,Capim Macio,600000
house,3.0,2.0,3.0,True,False,True,False,300.0,Ponta Negra,1500000
house,3.0,6.0,2.0,False,False,False,False,215.0,Petropolis,430000
house,1.0,1.0,4.0,False,False,True,False,700.0,Ponta Negra,2600000
house,4.0,1.0,1.0,False,False,False,False,180.0,Cidade da Esperanca,280000
house,3.0,1.0,3.0,True,False,True,False,360.0,Ponta Negra,480000
house,3.0,3.0,4.0,False,False,False,False,330.0,Candelaria,400000
house,3.0,3.0,3.0,True,False,True,False,300.0,Candelaria,750000
house,3.0,1.0,4.0,False,False,True,False,100.0,Tirol,1000000
house,3.0,1.0,6.0,False,False,False,False,180.0,Lagoa Nova,650000
house,4.0,1.0,1.0,False,False,True,False,290.0,Candelaria,1499000
house,3.0,1.0,5.0,False,False,False,False,300.0,Pitimbu,350000
house,4.0,1.0,3.0,True,False,True,False,450.0,Capim Macio,498000
house,2.0,2.0,1.0,False,False,False,False,80.0,Neopolis,160000
house,4.0,5.0,4.0,True,False,True,False,273.0,PARNAMIRIM,1100000
house,5.0,1.0,2.0,False,False,True,False,360.0,Capim Macio,450000
house,4.0,1.0,2.0,False,False,False,False,220.0,Lagoa Nova,430000
house,2.0,1.0,2.0,False,False,False,False,140.0,Candelaria,200000
house,3.0,3.0,2.0,False,False,False,False,300.0,Ponta Negra,490000
house,4.0,1.0,6.0,False,False,True,False,260.0,Ponta Negra,350000
house,4.0,2.0,4.0,False,False,False,False,250.0,Petropolis,1350000
house,4.0,4.0,3.0,False,False,True,False,476.0,Candelaria,370000
house,4.0,3.0,2.0,False,False,True,False,250.0,Petropolis,460000
house,4.0,2.0,14.0,True,False,True,False,760.0,Cidade Jardim,1700000
house,4.0,1.0,2.0,False,False,False,False,1575.0,Ponta Negra,999000
house,2.0,1.0,1.0,True,False,True,False,260.0,Capim Macio,580000
house,6.0,1.0,8.0,False,False,True,False,534.0,Candelaria,1500000
house,3.0,1.0,3.0,False,False,True,False,200.0,Lagoa Nova,315000
house,3.0,1.0,1.0,False,False,True,False,252.0,Candelaria,350000
house,3.0,3.0,1.0,False,False,True,False,100.0,Pajucara,95000
house,4.0,2.0,3.0,False,True,True,True,251.0,Petropolis,600000
house,6.0,1.0,7.0,True,False,True,False,600.0,Ponta Negra,3000000
house,3.0,1.0,2.0,False,False,False,False,154.0,de Nazare,295000
house,5.0,3.0,3.0,False,False,True,False,518.0,Capim Macio,1600000
house,4.0,1.0,4.0,False,False,True,False,230.0,Candelaria,550000
house,5.0,1.0,4.0,False,False,True,False,300.0,Ponta Negra,549000
house,2.0,1.0,1.0,False,False,True,False,40.0,Planalto,65000
house,4.0,3.0,4.0,False,False,False,False,180.0,Pitimbu,250000
house,3.0,1.0,3.0,True,False,False,False,450.0,Ponta Negra,650000
house,4.0,1.0,2.0,False,False,True,False,220.0,Tirol,1100000
house,6.0,4.0,1.0,False,False,False,False,127.0,Tirol,350000
house,4.0,1.0,3.0,False,False,False,False,260.0,Capim Macio,550000
house,5.0,1.0,5.0,False,False,True,False,348.0,Capim Macio,650000
house,3.0,1.0,3.0,False,False,False,False,274.0,Capim Macio,440000
house,3.0,2.0,3.0,True,False,True,False,200.0,Candelaria,275000
house,3.0,3.0,3.0,False,False,False,False,150.0,Lagoa Nova,525000
house,5.0,5.0,5.0,False,False,False,False,487.0,Lagoa Seca,900000
house,3.0,1.0,2.0,False,False,False,False,300.0,Ponta Negra,700000
house,3.0,1.0,2.0,False,False,False,False,190.0,Capim Macio,320000
house,4.0,2.0,2.0,False,False,False,False,250.0,Ponta Negra,700000
house,4.0,2.0,2.0,False,False,False,False,250.0,Ponta Negra,700000
house,3.0,2.0,3.0,False,False,False,False,270.0,Petropolis,439000
house,4.0,4.0,8.0,True,False,True,False,597.0,Neopolis,600000
house,3.0,1.0,2.0,False,False,False,False,88.0,Planalto,210000
house,4.0,1.0,2.0,False,False,False,False,143.0,Barro Vermelho,250000
house,5.0,6.0,6.0,False,False,False,False,1350.0,Candelaria,2800000
house,4.0,1.0,3.0,False,False,False,False,190.0,Lagoa Nova,430000
house,2.0,1.0,1.0,False,False,False,False,80.0,Lagoa Nova,150000
house,2.0,1.0,2.0,False,False,False,False,150.0,Capim Macio,330000
house,3.0,6.0,2.0,True,False,False,False,290.0,Cidade Verde,550000
house,4.0,3.0,6.0,True,False,True,False,374.0,Lagoa Nova,729000
house,5.0,3.0,1.0,False,False,False,False,320.0,Tirol,450000
house,3.0,1.0,1.0,False,False,True,False,132.0,Lagoa Nova,290000
house,6.0,1.0,4.0,False,False,True,True,224.0,Lagoa Nova,450000
house,3.0,1.0,4.0,False,False,True,False,150.0,Pitimbu,200000
house,13.0,1.0,1.0,False,False,False,False,360.0,Ponta Negra,1200000
house,3.0,2.0,4.0,False,False,False,False,148.0,Quintas,350000
house,3.0,3.0,2.0,False,False,False,False,360.0,Candelaria,270000
house,4.0,5.0,2.0,False,False,False,False,321.0,Petropolis,490000
house,3.0,1.0,2.0,False,False,False,False,229.0,Lagoa Nova,650000
house,3.0,2.0,1.0,False,False,True,True,100.0,Cidade Alta,250000
house,3.0,1.0,2.0,False,False,True,False,198.0,Lagoa Nova,450000
house,6.0,2.0,5.0,False,False,False,False,460.0,Lagoa Nova,1400000
house,4.0,1.0,1.0,True,False,True,False,460.0,Lagoa Nova,2300000
house,4.0,1.0,2.0,False,False,False,False,270.0,Lagoa Nova,520000
house,3.0,1.0,1.0,False,False,True,False,176.0,Lagoa Nova,550000
house,4.0,3.0,4.0,True,True,True,False,1080.0,Ponta Negra,780000
house,5.0,4.0,3.0,False,False,False,False,198.0,Pajucara,400000
house,4.0,4.0,1.0,False,False,True,False,217.0,Potengi,230000
house,3.0,4.0,2.0,False,False,False,False,212.0,Lagoa Nova,350000
house,5.0,5.0,3.0,False,True,True,True,350.0,Capim Macio,520000
house,3.0,3.0,1.0,True,False,True,True,254.0,Pitimbu,350000
house,3.0,4.0,4.0,True,False,True,True,200.0,Pitimbu,340000
house,3.0,2.0,4.0,False,False,False,False,468.0,Capim Macio,980000
house,3.0,1.0,5.0,False,False,True,False,130.0,Ponta Negra,360000
house,3.0,1.0,1.0,False,False,True,False,130.0,Candelaria,260000
house,3.0,1.0,1.0,False,False,False,False,106.0,Lagoa Nova,260000
house,3.0,2.0,1.0,False,False,False,False,140.0,Lagoa Nova,380000
house,4.0,5.0,3.0,False,False,True,True,264.0,Capim Macio,590000
house,3.0,1.0,2.0,False,False,False,False,180.0,Lagoa Nova,370000
house,4.0,1.0,1.0,False,False,True,False,206.0,Ponta Negra,440000
house,6.0,1.0,4.0,False,False,True,False,415.0,Capim Macio,790000
house,4.0,1.0,6.0,True,False,True,False,750.0,Ponta Negra,1700000
house,6.0,4.0,3.0,True,False,True,False,280.0,Ponta Negra,500000
house,3.0,3.0,4.0,False,False,True,True,331.0,Pitimbu,850000
house,3.0,3.0,3.0,False,False,False,False,140.0,Candelaria,300000
house,2.0,2.0,1.0,False,False,False,False,89.0,Nossa Senhora da Apresentacao,130000
house,3.0,4.0,4.0,True,False,False,False,250.0,Capim Macio,450000
house,5.0,5.0,4.0,False,False,False,False,240.0,Potengi,590000
house,6.0,3.0,6.0,False,False,True,False,730.0,San Vale,490000
house,3.0,2.0,1.0,False,False,False,False,150.0,Neopolis,350000
house,3.0,1.0,3.0,False,False,False,False,251.0,Lagoa Nova,800000
house,4.0,1.0,1.0,True,False,True,False,380.0,Ponta Negra,1450000
house,5.0,6.0,14.0,True,True,True,True,1500.0,Capim Macio,3350000
house,9.0,3.0,6.0,False,False,False,False,1000.0,Candelaria,950000
house,4.0,3.0,1.0,False,True,False,False,200.0,Pitimbu,200000
house,3.0,2.0,1.0,False,False,True,False,494.0,Redinha,160000
house,4.0,1.0,2.0,False,False,True,False,800.0,Capim Macio,550000
