adv_address,adv_sale,adv_condofee,adv_bed,adv_bath,adv_park,adv_size,features,district,re_type
Avenida Governador Silvio Pedroza  260 - Areia Preta  Natal - RN,R$ 3000000,R$ 3.500,4,5,NotFound,424, Piscina / Jardim / Perto de vias de acesso / Interfone / Salao de festas / Seguranï¿½a 24h / Varanda / Condomï¿½nio fechado / Playground / Academia / Espaco gourmet / Elevador / Churrasqueira / Sistema de alarme / Quadra poliesportiva ,Areia Preta,apartment
Rua Humberto Monte - Capim Macio  Natal - RN,R$ 300000,R$ 480,3,2,1,69, Espaco gourmet / Interfone / Condomï¿½nio fechado / Elevador / Piscina / Proximo a shopping / Playground / Seguranï¿½a 24h / Jardim / Perto de vias de acesso / Churrasqueira / Sistema de alarme ,Capim Macio,apartment
Rua Ataulfo Alves - Candelï¿½ria  Natal - RN,R$ 250000,R$ 400,2,2,1,69, Churrasqueira / Condomï¿½nio fechado / Varanda / Piscina / Jardim / Mobiliado / Sistema de alarme / Interfone / Perto de vias de acesso / Salao de festas ,Candelaria,apartment
Avenida Governador Sï¿½lvio Pedroza  186 - Areia Preta  Natal - RN,R$ 1300000,NotFound,4,6,3,225, Academia / Churrasqueira / Sistema de alarme / Proximo a shopping / Interfone / Elevador / Condomï¿½nio fechado / Playground / Quadra poliesportiva / Salao de festas / Seguranï¿½a 24h / Piscina / Jardim / Espaco gourmet ,Areia Preta,apartment
Avenida Capitï¿½o-Mor Gouveia  2488 - Lagoa Nova  Natal - RN,R$ 458000,R$ 500,4,1,4,171, Academia / Churrasqueira / Circuito de Seguranca / Conexï¿½o ï¿½ internet / Cozinha / Elevador / Gerador elï¿½trico / Interfone / Piscina / Playground / Quadra poliesportiva / Salao de festas / Salao de jogos / Ar-condicionado / Varanda / Jardim / Espaco verde / Parque / Sauna / Area de servico / Vigia ,Lagoa Nova,apartment
Rua das Perdizes - Pitimbu  Natal - RN,R$ 215000,R$ 258,2,2,1,58, Churrasqueira / Elevador / Espaco gourmet / Academia / Salao de festas / Playground / Piscina / Quadra poliesportiva / Salao de jogos / Salao de jogos / Mobiliado / Cozinha / Area de servico / Garagem / Perto de vias de acesso / Proximo a transporte pï¿½blico / Proximo a escola / Condomï¿½nio fechado / Piscina para adulto / Piscina infantil / Espaco verde / Parque / Espaco teen / Jardim / Varanda / Cabeamento estruturado / Lavanderia / Vista exterior / Sistema de alarme / Interfone / Circuito de Seguranca / Seguranï¿½a 24h / Garage band / Varanda gourmet / Mais de um andar ,Pitimbu,apartment
Avenida Rio Branco - Ribeira  Natal - RN,R$ 650000,R$ 900,4,5,2,246, Proximo a hospitais / Proximo a escola / Proximo a transporte pï¿½blico / Proximo a shopping / Perto de vias de acesso / Churrasqueira / Elevador / Jardim / Salao de festas / Quadra poliesportiva / Piscina para adulto / Piscina infantil / Recepï¿½ï¿½o / Serviï¿½os pï¿½blicos essenciais / Varanda / Cabeamento estruturado / TV a cabo / Conexï¿½o ï¿½ internet / Garagem / Lavanderia / Cozinha / Area de servico / Vista exterior / Mais de um andar / Vigia / Circuito de Seguranca / Seguranï¿½a 24h / Interfone / Condomï¿½nio fechado / Sistema de alarme ,Ribeira,apartment
Rua Joaquim Inï¿½cio - Tirol  Natal - RN,R$ 220000,R$ 500,3,3,1,132, Perto de vias de acesso / Proximo a shopping / Proximo a transporte pï¿½blico / Proximo a escola / Proximo a hospitais / Depï¿½sito / Condomï¿½nio fechado / Interfone / Seguranï¿½a 24h ,Tirol,apartment
Barro Vermelho  Natal - RN,R$ 280000,R$ 730,3,1,2,90, Circuito de Seguranca / Cozinha / Elevador / Interfone / Salao de festas / Area de servico ,Barro Vermelho,apartment
Candelï¿½ria  Natal - RN,R$ 315000,NotFound,3,2,1,NotFound, Elevador / Piscina / Garagem ,Candelaria,apartment
Rua Desembargador Montenegro  438 - Barro Vermelho  Natal - RN,R$ 640000,R$ 2.100,4,5,3,243, Perto de vias de acesso / Proximo a shopping / Proximo a escola / Varanda / Mobiliado / Cozinha / Vista exterior / Area de servico / Sistema de alarme / Condomï¿½nio fechado / Interfone / Seguranï¿½a 24h / Circuito de Seguranca / Mais de um andar / Espaco verde / Parque / Salao de jogos / Recepï¿½ï¿½o / Quadra poliesportiva / Piscina / Playground / Salao de festas / Academia / Elevador / Jardim / Piscina infantil ,Barro Vermelho,apartment
Rua Anï¿½sio de Souza  2556 - Candelï¿½ria  Natal - RN,R$ 410000,NotFound,4,3,2,87, Perto de vias de acesso / Proximo a shopping / Proximo a transporte pï¿½blico / Proximo a escola / Proximo a hospitais / Elevador / Jardim / Espaco gourmet / Academia / Salao de festas / Piscina / Espaco verde / Parque / Piscina para adulto / Piscina infantil / Recepï¿½ï¿½o / Varanda / TV a cabo / Conexï¿½o ï¿½ internet / Garagem / Cozinha / Area de servico / Vista exterior / Aquecimento / Sistema de alarme / Condomï¿½nio fechado / Seguranï¿½a 24h / Interfone / Circuito de Seguranca / Vigia / Serviï¿½os pï¿½blicos essenciais / Varanda gourmet / Mais de um andar / Gerador elï¿½trico ,Candelaria,apartment
Lagoa Nova  Natal - RN,R$ 1100000,NotFound,4,5,NotFound,164, Churrasqueira / Cozinha / Varanda gourmet / Piscina / Area de servico ,Lagoa Nova,apartment
Rua Poeta Jorge Fernandes  1702 - Ponta Negra  Natal - RN,R$ 325000,R$ 579,2,2,1,58, Perto de vias de acesso / Proximo a transporte pï¿½blico / Vista para o mar / Churrasqueira / Elevador / Jardim / Salao de festas / Playground / Piscina / Piscina para adulto / Piscina infantil / Condomï¿½nio fechado / Interfone / Seguranï¿½a 24h / Espelhos d'ï¿½gua / Vigia / Circuito de Seguranca ,Ponta Negra,apartment
Ponta Negra  Natal - RN,R$ 276000,R$ 518,2,2,1,64, Cozinha / Vista para o mar / Gerador elï¿½trico / Piscina / Churrasqueira / Garagem / Condomï¿½nio fechado / Terra / Varanda ,Ponta Negra,apartment
Avenida Deputado Antï¿½nio Florï¿½ncio de Queiroz - Ponta Negra  Natal - RN,R$ 250000,R$ 250,2,2,1,59, Perto de vias de acesso / Sistema de alarme / Elevador / Condomï¿½nio fechado / Seguranï¿½a 24h / Churrasqueira / Piscina / Espaco gourmet / Varanda / Academia / Quadra poliesportiva / Salao de festas / Proximo a shopping / Playground / Interfone ,Ponta Negra,apartment
Avenida Porto de Pedras - Neopolis  Natal - RN,R$ 195000,R$ 300,2,2,1,57,NotFound,Neopolis,apartment
Petropolis  Natal - RN,R$ 590000,NotFound,3,1,3,120, Cozinha / Piscina / Piscina infantil / Quadra poliesportiva / Salao de festas / Academia / Salao de jogos / Varanda / Seguranï¿½a 24h / Area de servico ,Petropolis,apartment
Avenida Deputado Antï¿½nio Florï¿½ncio de Queiroz  3980 - Ponta Negra  Natal - RN,R$ 570000,NotFound,3,4,2,101, Perto de vias de acesso / Proximo a transporte pï¿½blico / Condomï¿½nio fechado / Sistema de alarme / Interfone / Seguranï¿½a 24h / Circuito de Seguranca / Vigia / Churrasqueira / Elevador / Espaco gourmet / Academia / Salao de festas / Playground / Piscina / Quadra poliesportiva / Espelhos d'ï¿½gua / Salao de jogos ,Ponta Negra,apartment
Rua Joaquim Eduardo de Farias - Ponta Negra  Natal - RN,R$ 175000,R$ 270,2,2,1,55, Perto de vias de acesso / Proximo a shopping / Proximo a transporte pï¿½blico / Proximo a escola / Proximo a hospitais / Churrasqueira / Elevador / Jardim / Espaco gourmet / Academia / Salao de festas / Playground / Piscina / Quadra poliesportiva / Espaco teen / Espaco verde / Parque / Piscina para adulto / Piscina infantil / Salao de jogos / Salao de jogos / Recepï¿½ï¿½o / Conexï¿½o ï¿½ internet / Garagem / Cozinha / Area de servico / Vista exterior / Varanda / Sistema de alarme / Condomï¿½nio fechado / Interfone / Seguranï¿½a 24h / Circuito de Seguranca / Vigia / Serviï¿½os pï¿½blicos essenciais / Varanda gourmet / Mais de um andar / Gerador elï¿½trico ,Ponta Negra,apartment
Avenida Governador Sï¿½lvio Pedroza  314 - Areia Preta  Natal - RN,R$ 850000,R$ 1.300,3,5,3,180, Piscina / Churrasqueira / Academia / Proximo a shopping / Perto de vias de acesso / Salao de festas / Seguranï¿½a 24h / Playground / Quadra poliesportiva / Condomï¿½nio fechado / Jardim / Elevador / Sistema de alarme / Espaco gourmet / Interfone / Area de servico / Cozinha / Proximo a transporte pï¿½blico / Proximo a escola / Proximo a hospitais / Circuito de Seguranca / Vigia ,Areia Preta,apartment
Lagoa Nova  Natal - RN,R$ 207000,R$ 250,2,2,1,61, Elevador / Piscina / Area de servico ,Lagoa Nova,apartment
Rua Pinto Martins - Areia Preta  Natal - RN,R$ 600000,R$ 1.500,4,5,3,220, Perto de vias de acesso / Proximo a shopping / Proximo a transporte pï¿½blico / Proximo a escola / Proximo a hospitais / Serviï¿½os pï¿½blicos essenciais / Conexï¿½o ï¿½ internet / TV a cabo / Garagem / Cozinha / Area de servico / Vista para o mar / Sistema de alarme / Condomï¿½nio fechado / Interfone / Seguranï¿½a 24h / Circuito de Seguranca / Vigia ,Areia Preta,apartment
Rua Sï¿½o Josï¿½ - Lagoa Nova  Natal - RN,R$ 517000,NotFound,3,3,2,115, Seguranï¿½a 24h / Academia / Churrasqueira / Espaco gourmet / Piscina / Quadra poliesportiva / Recepï¿½ï¿½o ,Lagoa Nova,apartment
Rua Maxaranguape - Tirol  Natal - RN,R$ 1000000,R$ 1.148,3,5,3,180, Perto de vias de acesso / Proximo a transporte pï¿½blico / Churrasqueira / Elevador / Espaco gourmet / Academia / Salao de festas / Piscina / Playground / Condomï¿½nio fechado / Interfone / Seguranï¿½a 24h ,Tirol,apartment
Avenida Nascimento de Castro  844 - Lagoa Nova  Natal - RN,R$ 494800,R$ 460,3,4,2,108, Garagem / Aquecimento / Academia / Elevador / Churrasqueira / Piscina / Quadra poliesportiva / Salao de jogos / Varanda gourmet ,Lagoa Nova,apartment
Rua Eletricista Elias Ferreira - Candelï¿½ria  Natal - RN,R$ 350000,R$ 380,3,2,2,76, Piscina / Quadra poliesportiva / Ar-condicionado / Proximo a shopping / Condomï¿½nio fechado / Salao de festas / Seguranï¿½a 24h / Elevador / Playground / Mobiliado / Perto de vias de acesso / Interfone / Churrasqueira / Sistema de alarme / Jardim / Academia / Espaco gourmet ,Candelaria,apartment
Avenida Hermes da Fonseca - Petropolis  Natal - RN,R$ 557000,NotFound,3,3,NotFound,140,NotFound,Petropolis,apartment
Avenida Hermes da Fonseca - Petropolis  Natal - RN,R$ 557000,NotFound,3,3,NotFound,140,NotFound,Petropolis,apartment
Avenida Governador Sï¿½lvio Pedroza  306 - Areia Preta  Natal - RN,R$ 1300000,R$ 1.400,NotFound,NotFound,NotFound,NotFound, Ar-condicionado / Area de servico / Churrasqueira / Cozinha / Sala de massagem / Proximo a shopping / Piscina / Quadra poliesportiva / Spa / Garagem ,Areia Preta,apartment
Avenida dos Caiapï¿½s - Pitimbu  Natal - RN,R$ 325000,R$ 390,3,3,2,89, Perto de vias de acesso / Proximo a transporte pï¿½blico / Proximo a escola / Churrasqueira / Elevador / Jardim / Espaco gourmet / Academia / Salao de festas / Playground / Piscina / Quadra poliesportiva / Espaco verde / Parque / Piscina para adulto / Piscina infantil / Salao de jogos / Aquecimento / Varanda / Gerador elï¿½trico ,Pitimbu,apartment
Avenida Engenheiro Roberto Freire  3112 - Ponta Negra  Natal - RN,R$ 360000,R$ 10,2,2,1,57, Ar-condicionado / Churrasqueira / Condomï¿½nio fechado / Elevador / Quadra poliesportiva / Perto de vias de acesso / Piscina / Mobiliado / Interfone / Espaco gourmet / Seguranï¿½a 24h / Varanda / Sistema de alarme / Salao de festas / Academia / Proximo a shopping / Espaco verde / Parque / Piscina para adulto / Piscina infantil / Sauna / Area de servico / Vista exterior / Lavanderia / Garagem / Circuito de Seguranca / Vigia / Gerador elï¿½trico / Vista para o mar / Proximo a escola / Proximo a hospitais / Proximo a transporte pï¿½blico / Vista para a montanha / Recepï¿½ï¿½o ,Ponta Negra,apartment
Capim Macio  Natal - RN,R$ 730000,NotFound,3,5,2,123, Cozinha / Churrasqueira / Proximo a shopping / Elevador / Playground / Piscina / Quadra poliesportiva / Salao de festas ,Capim Macio,apartment
Avenida Governador Juvenal Lamartine  304 - Areia Preta  Natal - RN,R$ 1350000,R$ 1.400,4,5,3,225, Proximo a shopping / Condomï¿½nio fechado / Academia / Churrasqueira / Interfone / Elevador / Espaco gourmet / Salao de festas / Jardim / Perto de vias de acesso / Piscina / Sistema de alarme / Seguranï¿½a 24h / Playground / Quadra poliesportiva / Garagem / Cozinha / Area de servico / Aquecimento / Piscina para adulto / Piscina infantil / Salao de jogos / Vista para o mar ,Areia Preta,apartment
Rua Apodi  381 - Tirol  Natal - RN,R$ 280000,NotFound,2,2,1,55, Perto de vias de acesso / Proximo a transporte pï¿½blico / Proximo a escola / Proximo a hospitais / Condomï¿½nio fechado / Interfone ,Tirol,apartment
Rua Ministro Mirabeau da Cunha Melo  1990 - Candelï¿½ria  Natal - RN,R$ 230000,R$ 499,2,2,1,50, Mobiliado / Churrasqueira / Sistema de alarme / Elevador / Espaco gourmet / Perto de vias de acesso / Seguranï¿½a 24h / Salao de festas / Piscina / Condomï¿½nio fechado / Playground / Jardim / Proximo a shopping / Interfone ,Candelaria,apartment
Tirol  Natal - RN,R$ 460000,R$ 1.000,3,1,3,220,NotFound,Tirol,apartment
Ponta Negra  Natal - RN,R$ 240000,R$ 450,2,2,1,57, Ar-condicionado / Churrasqueira / Condomï¿½nio fechado / Cozinha / Elevador / Interfone / Mobiliado / Piscina / Varanda / Sistema de alarme / TV a cabo / Area de servico ,Ponta Negra,apartment
Tirol  Natal - RN,R$ 730000,R$ 1.200,3,5,3,196, Ar-condicionado / Churrasqueira / Cozinha / Depï¿½sito / Elevador / Interfone / Mobiliado / Piscina / Varanda / Sistema de alarme / TV a cabo / Escritï¿½rio / Area de servico ,Tirol,apartment
Ponta Negra  Natal - RN,R$ 560000,NotFound,3,1,2,101,NotFound,Ponta Negra,apartment
Petropolis  Natal - RN,R$ 500000,NotFound,4,4,2,122, Cozinha / Vista para o mar / Piscina / Interfone / Garagem / Condomï¿½nio fechado / Terra / Varanda ,Petropolis,apartment
Rua General Gustavo Cordeiro de Faria  434 - Petropolis  Natal - RN,R$ 1300000,R$ 1.230,3,5,3,150, Garagem / Cozinha / Mobiliado / Playground / Piscina / Varanda gourmet / Sauna ,Petropolis,apartment
Candelï¿½ria  Natal - RN,R$ 850000,R$ 1.200,4,6,4,220, Ar-condicionado / Churrasqueira / Cozinha / Elevador / Varanda gourmet / Interfone / Piscina / Sistema de alarme / TV a cabo / Escritï¿½rio / Area de servico ,Candelaria,apartment
Avenida Nascimento de Castro  2455 - Lagoa Nova  Natal - RN,R$ 750000,R$ 680,4,5,3,160, Perto de vias de acesso / Proximo a shopping / Proximo a transporte pï¿½blico / Proximo a escola / Proximo a hospitais / Ar-condicionado / Varanda / Mobiliado / Cabeamento estruturado / TV a cabo / Conexï¿½o ï¿½ internet / Garagem / Lavanderia / Cozinha / Area de servico / Vista exterior / Aquecimento / Sistema de alarme / Interfone / Circuito de Seguranca / Condomï¿½nio fechado / Seguranï¿½a 24h / Churrasqueira / Elevador / Jardim / Espaco gourmet / Academia / Salao de festas / Playground / Piscina / Quadra poliesportiva / Espaco teen / Quadra de tï¿½nis / Piscina para adulto / Piscina infantil / Salao de jogos / Salao de jogos / Recepï¿½ï¿½o / Sala de massagem / Sauna / Serviï¿½os pï¿½blicos essenciais / Varanda gourmet / Mais de um andar / Gerador elï¿½trico / Spa ,Lagoa Nova,apartment
Tirol  Natal - RN,R$ 990000,R$ 1.500,5,6,4,275, Cozinha / Interfone / Piscina / Churrasqueira / Garagem / Condomï¿½nio fechado / Terra ,Tirol,apartment
Planalto  Natal - RN,R$ 120000,R$ 270,2,1,1,70, Churrasqueira / Cozinha / Piscina / Varanda / Area de servico ,Planalto,apartment
Rua Abraham Tahim - Capim Macio  Natal - RN,R$ 450000,R$ 500,3,3,2,100, Salao de festas / Proximo a shopping / Seguranï¿½a 24h / Churrasqueira / Mobiliado / Quadra poliesportiva / Piscina / Ar-condicionado / Perto de vias de acesso / Elevador / Playground / Sistema de alarme / Varanda ,Capim Macio,apartment
Avenida Governador Sï¿½lvio Pedroza - Areia Preta  Natal - RN,R$ 1460000,NotFound,4,6,4,NotFound, Churrasqueira / Cozinha / Espaco gourmet / Proximo a shopping / Piscina / Playground / Salao de jogos / Spa / Quadra de squash / Varanda gourmet / Garagem ,Areia Preta,apartment
Lagoa Nova  Natal - RN,R$ 600000,NotFound,3,2,2,104, Churrasqueira / Elevador / Varanda gourmet / Interfone / Piscina / Area de servico ,Lagoa Nova,apartment
Rua Jornalista Francisco Sinedino - Lagoa Nova  Natal - RN,R$ 280000,R$ 590,2,2,1,58, Churrasqueira / Elevador / Espaco gourmet / Academia / Salao de festas / Playground / Piscina / Quadra poliesportiva / Perto de vias de acesso / Proximo a transporte pï¿½blico / Proximo a escola / Sistema de alarme / Interfone / Condomï¿½nio fechado / Seguranï¿½a 24h ,Lagoa Nova,apartment
Rua Sachet  326 - Ribeira  Natal - RN,R$ 2100000,NotFound,4,6,4,358, Conexï¿½o ï¿½ internet / Garagem / Cozinha / Aquecimento / Circuito de Seguranca / Seguranï¿½a 24h / Elevador / Churrasqueira / Piscina / Quadra poliesportiva / Salao de jogos / Sala de massagem / Spa / Varanda gourmet / Sauna ,Ribeira,apartment
Tirol  Natal - RN,R$ 650000,R$ 964,3,5,2,NotFound, Aquecimento / Ar-condicionado / Area de servico / Churrasqueira / Cozinha / Espaco gourmet / Mobiliado / Proximo a escola / Proximo a shopping / Piscina / Playground / Quadra poliesportiva / Spa / Cimento / Garagem ,Tirol,apartment
Rua das Algas - Ponta Negra  Natal - RN,R$ 669000,NotFound,1,1,1,80, Conexï¿½o ï¿½ internet / Lavanderia / Cozinha / Seguranï¿½a 24h / Interfone / Academia / Elevador / Churrasqueira / Espaco gourmet / Piscina / Sala de massagem / Serviï¿½os pay per use ,Ponta Negra,apartment
Lagoa Nova  Natal - RN,R$ 200000,R$ 620,2,3,1,78, Ar-condicionado / Cozinha / Elevador / TV a cabo / Escritï¿½rio / Area de servico ,Lagoa Nova,apartment
Avenida dos Caiapï¿½s - Pitimbu  Natal - RN,R$ 210000,NotFound,2,2,1,55, Perto de vias de acesso / Proximo a shopping / Proximo a transporte pï¿½blico / Proximo a escola / Proximo a hospitais / Varanda / Mobiliado / Cabeamento estruturado / TV a cabo / Conexï¿½o ï¿½ internet / Churrasqueira / Elevador / Espaco gourmet / Playground / Piscina / Piscina para adulto / Piscina infantil / Recepï¿½ï¿½o / Serviï¿½os pï¿½blicos essenciais / Garagem / Cozinha / Area de servico / Vista exterior / Aquecimento / Sistema de alarme / Condomï¿½nio fechado / Interfone / Seguranï¿½a 24h / Circuito de Seguranca / Vigia / Varanda gourmet / Mais de um andar / Gerador elï¿½trico / Jardim / Academia / Salao de festas / Quadra poliesportiva / Salao de jogos / Salao de jogos / Espaco teen / Espaco verde / Parque ,Pitimbu,apartment
Avenida Amintas Barros - Lagoa Nova  Natal - RN,R$ 349000,NotFound,3,2,2,75, Espaco gourmet / Perto de vias de acesso / Condomï¿½nio fechado / Elevador / Interfone / Proximo a shopping / Academia / Seguranï¿½a 24h / Jardim / Churrasqueira / Quadra poliesportiva / Piscina / Mobiliado / Playground / Salao de festas / Sistema de alarme / Ar-condicionado ,Lagoa Nova,apartment
